filename,Social Media Logo,Social Media Logo Type,Social Media Post Screenshot,Social Media Screenshot Type
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000000.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000001.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000002.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000003.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000004.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000005.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000006.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000007.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000008.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000009.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000010.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000011.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000012.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000013.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000014.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000015.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000016.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000017.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000018.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000019.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000020.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000021.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000022.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000023.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000024.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000025.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000026.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000027.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000028.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000029.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000030.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000031.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000032.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000033.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000034.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000035.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000036.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000037.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000038.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000039.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000040.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000041.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000042.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000043.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000044.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000045.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000046.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000047.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000048.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000049.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000050.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000051.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000052.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000053.jpg,Yes,Twitter,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000054.jpg,Yes,Twitter,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000055.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000056.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000057.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000058.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000059.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000060.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000061.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000062.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000063.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000064.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000065.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000066.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000067.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000068.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000069.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000070.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000071.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000072.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000073.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000074.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000075.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000076.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000077.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000078.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000079.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000080.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000081.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000082.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000083.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000084.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000085.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000086.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000087.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000088.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000089.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000090.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000091.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000092.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000093.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000094.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000095.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000096.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000097.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000098.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000099.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000100.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000101.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000102.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000103.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000104.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000105.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000106.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000107.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000108.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000109.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000110.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000111.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000112.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000113.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000114.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000115.jpg,No,N/A,No,N/A
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-000116.jpg,No,N/A,No,N/A
