filename,Social Media Logo,Logo Detection Confidence,Social Media Logo Type,Social Media Post Screenshot,Screenshot Detection Confidence,Social Media Screenshot Type
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000000-000003.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000004.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000005-000006.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000007.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000008.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000009.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000010.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000011.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000012.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000013.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000014.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000015.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t5/CNN/CNNW_20240201_050000_Anderson_Cooper_360-000016.jpg,No,N/A,N/A,No,N/A,N/A
