filename,Social Media Logo,Logo Detection Confidence,Social Media Logo Type,Social Media Post Screenshot,Screenshot Detection Confidence,Social Media Screenshot Type
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000000-000003.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000004-000007.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000008.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000009-000012.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000013-000014.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000015-000018.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000019-000020.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000021-000023.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000024.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000025-000026.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000027.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000028.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000029.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/FOXNEWS/FOXNEWSW_20240201_040000_Fox_News_at_Night-000030.jpg,No,N/A,N/A,No,N/A,N/A
