filename,Social Media Logo,Logo Detection Confidence,Social Media Logo Type,Social Media Post Screenshot,Screenshot Detection Confidence,Social Media Screenshot Type
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000000-000005.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000006-000007.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000008-000010.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000011-000015.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000018.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000019-000022.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000023.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000024-000026.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000027-000028.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000029-000039.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000040-000065.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000066.jpg,No,N/A,N/A,No,N/A,N/A
/home/hjaya002/LLMS/reduced_image_data_t3_blackframesremoved/MSNBC/MSNBCW_20200314_040000_The_Rachel_Maddow_Show-000067-000081.jpg,No,N/A,N/A,No,N/A,N/A
